"207","SPB-15407","2018-07-30 21:41",1828,2,"2018-07-30 21:44",2115,12,2,21,41,2018,7,30,0
"208","SPB-16857","2018-07-30 21:34",1836,2,"2018-07-30 21:44",1846,15,9,21,34,2018,7,30,0
"209","SPB-06476","2018-07-30 21:28",561,10,"2018-07-30 21:44",3506,5,16,21,28,2018,7,30,0
"210","SPB-10510","2018-07-30 21:29",502,2,"2018-07-30 21:44",593,4,15,21,29,2018,7,30,0
"211","SPB-06115","2018-07-30 21:32",3508,5,"2018-07-30 21:44",513,2,11,21,32,2018,7,30,0
"212","SPB-15452","2018-07-30 21:37",1009,20,"2018-07-30 21:44",1008,1,7,21,37,2018,7,30,0
"213","SPB-18108","2018-07-30 21:36",450,9,"2018-07-30 21:44",349,4,7,21,36,2018,7,30,0
"214","SPB-05134","2018-07-30 21:41",1454,8,"2018-07-30 21:44",1429,11,3,21,41,2018,7,30,0
"215","SPB-12334","2018-07-30 21:28",613,4,"2018-07-30 21:45",609,10,15,21,28,2018,7,30,0
"216","SPB-04099","2018-07-30 21:40",525,1,"2018-07-30 21:45",559,8,4,21,40,2018,7,30,0
"217","SPB-07046","2018-07-30 21:35",114,5,"2018-07-30 21:45",184,7,9,21,35,2018,7,30,0
"218","SPB-12644","2018-07-30 21:35",1050,6,"2018-07-30 21:45",1019,2,9,21,35,2018,7,30,0
"219","SPB-13478","2018-07-30 21:30",577,9,"2018-07-30 21:45",3501,3,14,21,30,2018,7,30,0
"220","SPB-08689","2018-07-30 21:36",3518,1,"2018-07-30 21:45",648,1,8,21,36,2018,7,30,0
"221","SPB-16806","2018-07-30 21:30",1118,7,"2018-07-30 21:45",1158,18,14,21,30,2018,7,30,0
"222","SPB-10674","2018-07-30 21:32",243,5,"2018-07-30 21:45",723,15,12,21,32,2018,7,30,0
"223","SPB-08615","2018-07-30 21:35",1288,1,"2018-07-30 21:45",1203,19,9,21,35,2018,7,30,0
"224","SPB-17389","2018-07-30 21:38",1021,14,"2018-07-30 21:45",1049,5,6,21,38,2018,7,30,0
"225","SPB-09045","2018-07-30 21:40",1343,5,"2018-07-30 21:45",388,8,4,21,40,2018,7,30,0
"226","SPB-13271","2018-07-30 21:39",956,5,"2018-07-30 21:45",913,1,5,21,39,2018,7,30,0
"227","SPB-13964","2018-07-30 21:30",1974,1,"2018-07-30 21:45",1907,2,14,21,30,2018,7,30,0
"228","SPB-08071","2018-07-30 21:35",1706,3,"2018-07-30 21:45",1708,1,10,21,35,2018,7,30,0
"229","SPB-13749","2018-07-30 21:40",1536,1,"2018-07-30 21:45",1503,2,4,21,40,2018,7,30,0
"230","SPB-16871","2018-07-30 21:33",1334,1,"2018-07-30 21:45",1606,4,11,21,33,2018,7,30,0
"231","SPB-16617","2018-07-30 21:36",3502,13,"2018-07-30 21:45",3500,4,8,21,36,2018,7,30,0
"232","SPB-15169","2018-07-30 21:35",419,9,"2018-07-30 21:45",421,8,9,21,35,2018,7,30,0
"233","SPB-11206","2018-07-30 21:31",1681,11,"2018-07-30 21:45",1669,5,13,21,31,2018,7,30,0
"234","SPB-03638","2018-07-30 21:27",1221,9,"2018-07-30 21:45",1206,11,17,21,27,2018,7,30,0
"235","SPB-05533","2018-07-30 21:29",397,10,"2018-07-30 21:45",363,7,15,21,29,2018,7,30,0
"236","SPB-13936","2018-07-30 21:38",1019,1,"2018-07-30 21:45",1011,2,7,21,38,2018,7,30,0
"237","SPB-17744","2018-07-30 21:39",1015,4,"2018-07-30 21:45",1044,7,6,21,39,2018,7,30,0
"238","SPB-05570","2018-07-30 21:33",368,7,"2018-07-30 21:45",370,5,11,21,33,2018,7,30,0
"239","SPB-17099","2018-07-30 21:30",1822,3,"2018-07-30 21:45",1829,10,15,21,30,2018,7,30,0
"240","SPB-05307","2018-07-30 21:28",578,4,"2018-07-30 21:45",1444,1,17,21,28,2018,7,30,0
"241","SPB-14414","2018-07-30 21:41",1271,6,"2018-07-30 21:45",1214,10,4,21,41,2018,7,30,0
"242","SPB-17365","2018-07-30 21:25",329,4,"2018-07-30 21:45",382,6,19,21,25,2018,7,30,0
"243","SPB-16979","2018-07-30 21:30",1822,4,"2018-07-30 21:45",1829,2,15,21,30,2018,7,30,0
"244","SPB-14050","2018-07-30 21:40",1204,4,"2018-07-30 21:46",1279,10,5,21,40,2018,7,30,0
"245","SPB-02039","2018-07-30 21:33",1158,18,"2018-07-30 21:46",1160,5,11,21,33,2018,7,30,0
